"","Site","MaPP_region","Date","Year","Month","Salinity","Temperature","Latitude","Longitude","date_diff","group"
"275","Bonilla Island","North Coast",2019-10-02,2019,10,31.6,12.7,53.4928,-130.636,1,1
"276","Bonilla Island","North Coast",2019-10-03,2019,10,31.4,12.5,53.4928,-130.636,1,1
"277","Bonilla Island","North Coast",2019-10-04,2019,10,31.3,13,53.4928,-130.636,1,1
"278","Bonilla Island","North Coast",2019-10-05,2019,10,32.2,12.6,53.4928,-130.636,1,1
"279","Bonilla Island","North Coast",2019-10-06,2019,10,31.9,12.3,53.4928,-130.636,1,1
"280","Bonilla Island","North Coast",2019-10-07,2019,10,32.1,12,53.4928,-130.636,1,1
"281","Bonilla Island","North Coast",2019-10-08,2019,10,32.3,11.7,53.4928,-130.636,1,1
"282","Bonilla Island","North Coast",2019-10-09,2019,10,32.2,11.8,53.4928,-130.636,1,1
"283","Bonilla Island","North Coast",2019-10-10,2019,10,31.8,12.1,53.4928,-130.636,1,1
"284","Bonilla Island","North Coast",2019-10-11,2019,10,31.2,10.9,53.4928,-130.636,1,1
"285","Bonilla Island","North Coast",2019-10-12,2019,10,31.7,11.8,53.4928,-130.636,1,1
"286","Bonilla Island","North Coast",2019-10-13,2019,10,31.5,11.6,53.4928,-130.636,1,1
"287","Bonilla Island","North Coast",2019-10-14,2019,10,31.8,11.1,53.4928,-130.636,1,1
"288","Bonilla Island","North Coast",2019-10-15,2019,10,31.8,11.4,53.4928,-130.636,1,1
"289","Bonilla Island","North Coast",2019-10-16,2019,10,32,11.4,53.4928,-130.636,1,1
"290","Bonilla Island","North Coast",2019-10-17,2019,10,31.8,11.6,53.4928,-130.636,1,1
"291","Bonilla Island","North Coast",2019-10-18,2019,10,31.5,11.8,53.4928,-130.636,1,1
"292","Bonilla Island","North Coast",2019-10-19,2019,10,31.5,11.4,53.4928,-130.636,1,1
"293","Bonilla Island","North Coast",2019-10-20,2019,10,31.6,11.5,53.4928,-130.636,1,1
"294","Bonilla Island","North Coast",2019-10-21,2019,10,30.9,11.3,53.4928,-130.636,1,1
"295","Bonilla Island","North Coast",2019-10-22,2019,10,31.7,10.9,53.4928,-130.636,1,1
"296","Bonilla Island","North Coast",2019-10-23,2019,10,31.8,10.7,53.4928,-130.636,1,1
"297","Bonilla Island","North Coast",2019-10-24,2019,10,31.5,11.1,53.4928,-130.636,1,1
"298","Bonilla Island","North Coast",2019-10-25,2019,10,31.8,10.8,53.4928,-130.636,1,1
"299","Bonilla Island","North Coast",2019-10-26,2019,10,32.1,10.7,53.4928,-130.636,1,1
"300","Bonilla Island","North Coast",2019-10-27,2019,10,32,10.6,53.4928,-130.636,1,1
"301","Bonilla Island","North Coast",2019-10-28,2019,10,32.1,10.5,53.4928,-130.636,1,1
"302","Bonilla Island","North Coast",2019-10-29,2019,10,32.2,10.3,53.4928,-130.636,1,1
"303","Bonilla Island","North Coast",2019-10-30,2019,10,32.4,10.4,53.4928,-130.636,1,1
"304","Bonilla Island","North Coast",2019-10-31,2019,10,31.8,10.5,53.4928,-130.636,1,1
"305","Bonilla Island","North Coast",2019-11-01,2019,11,32.1,10.7,53.4928,-130.636,1,1
"306","Bonilla Island","North Coast",2019-11-02,2019,11,31.4,10.8,53.4928,-130.636,1,1
"307","Bonilla Island","North Coast",2019-11-03,2019,11,31.5,10.6,53.4928,-130.636,1,1
"308","Bonilla Island","North Coast",2019-11-04,2019,11,31.4,10.5,53.4928,-130.636,1,1
"309","Bonilla Island","North Coast",2019-11-05,2019,11,31.5,10.6,53.4928,-130.636,1,1
"310","Bonilla Island","North Coast",2019-11-06,2019,11,31.3,10.6,53.4928,-130.636,1,1
"311","Bonilla Island","North Coast",2019-11-07,2019,11,31.1,10,53.4928,-130.636,1,1
"312","Bonilla Island","North Coast",2019-11-08,2019,11,30.6,10.2,53.4928,-130.636,1,1
"313","Bonilla Island","North Coast",2019-11-09,2019,11,31,10.3,53.4928,-130.636,1,1
"314","Bonilla Island","North Coast",2019-11-10,2019,11,31.2,10.7,53.4928,-130.636,1,1
"315","Bonilla Island","North Coast",2019-11-11,2019,11,31.3,10,53.4928,-130.636,1,1
"316","Bonilla Island","North Coast",2019-11-12,2019,11,31.2,10.4,53.4928,-130.636,1,1
"317","Bonilla Island","North Coast",2019-11-13,2019,11,31.5,10.2,53.4928,-130.636,1,1
"318","Bonilla Island","North Coast",2019-11-14,2019,11,31.5,10.5,53.4928,-130.636,1,1
"319","Bonilla Island","North Coast",2019-11-15,2019,11,31.8,10.3,53.4928,-130.636,1,1
"320","Bonilla Island","North Coast",2019-11-16,2019,11,31.6,10.4,53.4928,-130.636,1,1
"321","Bonilla Island","North Coast",2019-11-17,2019,11,31.7,10.4,53.4928,-130.636,1,1
"322","Bonilla Island","North Coast",2019-11-18,2019,11,31.7,10.4,53.4928,-130.636,1,1
"323","Bonilla Island","North Coast",2019-11-19,2019,11,31.8,10,53.4928,-130.636,1,1
"324","Bonilla Island","North Coast",2019-11-20,2019,11,31.8,9.9,53.4928,-130.636,1,1
"325","Bonilla Island","North Coast",2019-11-21,2019,11,31.7,9.1,53.4928,-130.636,1,1
"326","Bonilla Island","North Coast",2019-11-22,2019,11,30.8,10,53.4928,-130.636,1,1
"327","Bonilla Island","North Coast",2019-11-23,2019,11,31.8,10.1,53.4928,-130.636,1,1
"328","Bonilla Island","North Coast",2019-11-24,2019,11,31.9,9.8,53.4928,-130.636,1,1
"329","Bonilla Island","North Coast",2019-11-25,2019,11,31.9,9.5,53.4928,-130.636,1,1
"330","Bonilla Island","North Coast",2019-11-26,2019,11,32,9.6,53.4928,-130.636,1,1
"331","Bonilla Island","North Coast",2019-11-27,2019,11,32.1,9.3,53.4928,-130.636,1,1
"332","Bonilla Island","North Coast",2019-11-28,2019,11,32,9.1,53.4928,-130.636,1,1
"333","Bonilla Island","North Coast",2019-11-29,2019,11,32.2,8.8,53.4928,-130.636,1,1
"334","Bonilla Island","North Coast",2019-11-30,2019,11,32.2,8.6,53.4928,-130.636,1,1
"335","Bonilla Island","North Coast",2019-12-01,2019,12,32,8.7,53.4928,-130.636,1,1
"336","Bonilla Island","North Coast",2019-12-02,2019,12,32.3,9.3,53.4928,-130.636,1,1
"337","Bonilla Island","North Coast",2019-12-03,2019,12,32.1,9,53.4928,-130.636,1,1
"338","Bonilla Island","North Coast",2019-12-04,2019,12,31.5,8.1,53.4928,-130.636,1,1
"339","Bonilla Island","North Coast",2019-12-05,2019,12,31.2,8.1,53.4928,-130.636,1,1
"340","Bonilla Island","North Coast",2019-12-06,2019,12,31,7.6,53.4928,-130.636,1,1
"341","Bonilla Island","North Coast",2019-12-07,2019,12,31.4,7.6,53.4928,-130.636,1,1
"342","Bonilla Island","North Coast",2019-12-08,2019,12,31.2,8.2,53.4928,-130.636,1,1
"343","Bonilla Island","North Coast",2019-12-09,2019,12,31.1,8,53.4928,-130.636,1,1
"344","Bonilla Island","North Coast",2019-12-10,2019,12,30.9,8.3,53.4928,-130.636,1,1
"345","Bonilla Island","North Coast",2019-12-11,2019,12,30.9,8.2,53.4928,-130.636,1,1
"346","Bonilla Island","North Coast",2019-12-12,2019,12,31,8.3,53.4928,-130.636,1,1
"347","Bonilla Island","North Coast",2019-12-13,2019,12,30.9,8.2,53.4928,-130.636,1,1
"348","Bonilla Island","North Coast",2019-12-14,2019,12,31.1,8.1,53.4928,-130.636,1,1
"349","Bonilla Island","North Coast",2019-12-15,2019,12,31.2,7.3,53.4928,-130.636,1,1
"350","Bonilla Island","North Coast",2019-12-16,2019,12,31.2,8.1,53.4928,-130.636,1,1
"351","Bonilla Island","North Coast",2019-12-17,2019,12,30.9,8.6,53.4928,-130.636,1,1
"352","Bonilla Island","North Coast",2019-12-18,2019,12,31.2,8.6,53.4928,-130.636,1,1
"353","Bonilla Island","North Coast",2019-12-19,2019,12,31,8.4,53.4928,-130.636,1,1
"354","Bonilla Island","North Coast",2019-12-20,2019,12,30.9,8.1,53.4928,-130.636,1,1
"355","Bonilla Island","North Coast",2019-12-21,2019,12,31.1,7.8,53.4928,-130.636,1,1
"356","Bonilla Island","North Coast",2019-12-22,2019,12,31.6,8.4,53.4928,-130.636,1,1
"357","Bonilla Island","North Coast",2019-12-23,2019,12,31.5,8.1,53.4928,-130.636,1,1
"358","Bonilla Island","North Coast",2019-12-24,2019,12,31.6,8.2,53.4928,-130.636,1,1
"359","Bonilla Island","North Coast",2019-12-25,2019,12,31.7,8.2,53.4928,-130.636,1,1
"360","Bonilla Island","North Coast",2019-12-26,2019,12,31.1,8.1,53.4928,-130.636,1,1
"361","Bonilla Island","North Coast",2019-12-27,2019,12,31.6,7.7,53.4928,-130.636,1,1
"362","Bonilla Island","North Coast",2019-12-28,2019,12,31.2,8.4,53.4928,-130.636,1,1
"363","Bonilla Island","North Coast",2019-12-29,2019,12,31.5,8.5,53.4928,-130.636,1,1
"364","Bonilla Island","North Coast",2019-12-30,2019,12,30.9,8.8,53.4928,-130.636,1,1
"365","Bonilla Island","North Coast",2019-12-31,2019,12,31.2,8.7,53.4928,-130.636,1,1
"366","Bonilla Island","North Coast",2020-01-01,2020,1,31.7,7.8,53.4928,-130.636,1,1
"367","Bonilla Island","North Coast",2020-01-02,2020,1,31.8,7.6,53.4928,-130.636,1,1
"368","Bonilla Island","North Coast",2020-01-03,2020,1,31.6,7.9,53.4928,-130.636,1,1
"369","Bonilla Island","North Coast",2020-01-04,2020,1,31.4,7,53.4928,-130.636,1,1
"370","Bonilla Island","North Coast",2020-01-05,2020,1,31.3,6.7,53.4928,-130.636,1,1
"371","Bonilla Island","North Coast",2020-01-06,2020,1,31.5,6.7,53.4928,-130.636,1,1
"372","Bonilla Island","North Coast",2020-01-07,2020,1,31.6,7.4,53.4928,-130.636,1,1
"373","Bonilla Island","North Coast",2020-01-08,2020,1,31.7,7.6,53.4928,-130.636,1,1
"374","Bonilla Island","North Coast",2020-01-09,2020,1,31.7,7.7,53.4928,-130.636,1,1
"375","Bonilla Island","North Coast",2020-01-10,2020,1,31.4,7.5,53.4928,-130.636,1,1
"376","Bonilla Island","North Coast",2020-01-11,2020,1,31.7,7.6,53.4928,-130.636,1,1
"377","Bonilla Island","North Coast",2020-01-12,2020,1,31.8,7.2,53.4928,-130.636,1,1
"378","Bonilla Island","North Coast",2020-01-13,2020,1,31.7,6.9,53.4928,-130.636,1,1
"379","Bonilla Island","North Coast",2020-01-14,2020,1,31.8,5.8,53.4928,-130.636,1,1
"380","Bonilla Island","North Coast",2020-01-15,2020,1,31.9,5.9,53.4928,-130.636,1,1
"381","Bonilla Island","North Coast",2020-01-16,2020,1,31.8,5.8,53.4928,-130.636,1,1
"382","Bonilla Island","North Coast",2020-01-17,2020,1,31.8,6,53.4928,-130.636,1,1
"383","Bonilla Island","North Coast",2020-01-18,2020,1,31.4,5.9,53.4928,-130.636,1,1
"384","Bonilla Island","North Coast",2020-01-19,2020,1,31.6,6.4,53.4928,-130.636,1,1
"385","Bonilla Island","North Coast",2020-01-20,2020,1,31.6,6.8,53.4928,-130.636,1,1
"386","Bonilla Island","North Coast",2020-01-21,2020,1,31.3,6.5,53.4928,-130.636,1,1
"387","Bonilla Island","North Coast",2020-01-22,2020,1,30.8,6.9,53.4928,-130.636,1,1
"388","Bonilla Island","North Coast",2020-01-23,2020,1,31.1,7.3,53.4928,-130.636,1,1
"389","Bonilla Island","North Coast",2020-01-24,2020,1,30.9,7.4,53.4928,-130.636,1,1
"390","Bonilla Island","North Coast",2020-01-25,2020,1,31,7.6,53.4928,-130.636,1,1
"391","Bonilla Island","North Coast",2020-01-26,2020,1,31,7.3,53.4928,-130.636,1,1
"392","Bonilla Island","North Coast",2020-01-27,2020,1,31.1,7.2,53.4928,-130.636,1,1
"393","Bonilla Island","North Coast",2020-01-28,2020,1,31.3,7.1,53.4928,-130.636,1,1
"394","Bonilla Island","North Coast",2020-01-29,2020,1,31.1,7.2,53.4928,-130.636,1,1
"395","Bonilla Island","North Coast",2020-01-30,2020,1,31.2,7.5,53.4928,-130.636,1,1
"396","Bonilla Island","North Coast",2020-01-31,2020,1,31.4,7.1,53.4928,-130.636,1,1
"397","Bonilla Island","North Coast",2020-02-01,2020,2,31.3,6.3,53.4928,-130.636,1,1
"398","Bonilla Island","North Coast",2020-02-02,2020,2,31.4,6.2,53.4928,-130.636,1,1
"399","Bonilla Island","North Coast",2020-02-03,2020,2,31.5,6,53.4928,-130.636,1,1
"400","Bonilla Island","North Coast",2020-02-04,2020,2,31.3,6.8,53.4928,-130.636,1,1
"401","Bonilla Island","North Coast",2020-02-05,2020,2,31.2,7.2,53.4928,-130.636,1,1
"402","Bonilla Island","North Coast",2020-02-06,2020,2,31.2,7.4,53.4928,-130.636,1,1
"403","Bonilla Island","North Coast",2020-02-07,2020,2,31.6,7.3,53.4928,-130.636,1,1
"404","Bonilla Island","North Coast",2020-02-08,2020,2,31.7,7.2,53.4928,-130.636,1,1
"405","Bonilla Island","North Coast",2020-02-09,2020,2,31.8,7.1,53.4928,-130.636,1,1
"406","Bonilla Island","North Coast",2020-02-10,2020,2,31.8,7.2,53.4928,-130.636,1,1
"407","Bonilla Island","North Coast",2020-02-11,2020,2,31.6,7.3,53.4928,-130.636,1,1
"408","Bonilla Island","North Coast",2020-02-12,2020,2,31.7,6.9,53.4928,-130.636,1,1
"409","Bonilla Island","North Coast",2020-02-13,2020,2,31.2,7.1,53.4928,-130.636,1,1
"410","Bonilla Island","North Coast",2020-02-14,2020,2,31.3,7.2,53.4928,-130.636,1,1
"411","Bonilla Island","North Coast",2020-02-15,2020,2,30.9,7.4,53.4928,-130.636,1,1
"412","Bonilla Island","North Coast",2020-02-16,2020,2,30.2,7,53.4928,-130.636,1,1
"413","Bonilla Island","North Coast",2020-02-17,2020,2,31.3,6.9,53.4928,-130.636,1,1
"414","Bonilla Island","North Coast",2020-02-18,2020,2,31.5,6.8,53.4928,-130.636,1,1
"415","Bonilla Island","North Coast",2020-02-19,2020,2,31.2,6.3,53.4928,-130.636,1,1
"416","Bonilla Island","North Coast",2020-02-20,2020,2,30.8,7,53.4928,-130.636,1,1
"417","Bonilla Island","North Coast",2020-02-21,2020,2,30.9,7.1,53.4928,-130.636,1,1
"418","Bonilla Island","North Coast",2020-02-22,2020,2,31.4,7.1,53.4928,-130.636,1,1
"419","Bonilla Island","North Coast",2020-02-23,2020,2,31.5,6.7,53.4928,-130.636,1,1
"420","Bonilla Island","North Coast",2020-02-24,2020,2,31.5,6.7,53.4928,-130.636,1,1
"421","Bonilla Island","North Coast",2020-02-25,2020,2,30.4,7.3,53.4928,-130.636,1,1
"422","Bonilla Island","North Coast",2020-02-26,2020,2,31.1,7,53.4928,-130.636,1,1
"423","Bonilla Island","North Coast",2020-02-27,2020,2,31.3,7.8,53.4928,-130.636,1,1
"424","Bonilla Island","North Coast",2020-02-28,2020,2,31.3,7.4,53.4928,-130.636,1,1
"425","Bonilla Island","North Coast",2020-02-29,2020,2,31.4,7.2,53.4928,-130.636,1,1
"426","Bonilla Island","North Coast",2020-03-01,2020,3,31.2,7.1,53.4928,-130.636,1,1
"427","Bonilla Island","North Coast",2020-03-02,2020,3,31.2,6.9,53.4928,-130.636,1,1
"428","Bonilla Island","North Coast",2020-03-03,2020,3,31.3,7,53.4928,-130.636,1,1
"429","Bonilla Island","North Coast",2020-03-04,2020,3,31.2,5.3,53.4928,-130.636,1,1
"430","Bonilla Island","North Coast",2020-03-05,2020,3,31.4,6.5,53.4928,-130.636,1,1
"431","Bonilla Island","North Coast",2020-03-06,2020,3,31.2,6.4,53.4928,-130.636,1,1
"432","Bonilla Island","North Coast",2020-03-07,2020,3,31.4,7.1,53.4928,-130.636,1,1
"433","Bonilla Island","North Coast",2020-03-08,2020,3,31.6,6.8,53.4928,-130.636,1,1
"434","Bonilla Island","North Coast",2020-03-09,2020,3,31.3,6.6,53.4928,-130.636,1,1
"435","Bonilla Island","North Coast",2020-03-10,2020,3,31.4,6.8,53.4928,-130.636,1,1
"436","Bonilla Island","North Coast",2020-03-11,2020,3,31.3,7,53.4928,-130.636,1,1
"437","Bonilla Island","North Coast",2020-03-12,2020,3,31.7,7,53.4928,-130.636,1,1
"438","Bonilla Island","North Coast",2020-03-13,2020,3,31.4,6.8,53.4928,-130.636,1,1
"439","Bonilla Island","North Coast",2020-03-14,2020,3,31.5,6.5,53.4928,-130.636,1,1
"440","Bonilla Island","North Coast",2020-03-15,2020,3,31.5,7.2,53.4928,-130.636,1,1
"441","Bonilla Island","North Coast",2020-03-16,2020,3,31.6,7,53.4928,-130.636,1,1
"442","Bonilla Island","North Coast",2020-03-17,2020,3,31.4,6.6,53.4928,-130.636,1,1
"443","Bonilla Island","North Coast",2020-03-18,2020,3,31.7,6.8,53.4928,-130.636,1,1
"444","Bonilla Island","North Coast",2020-03-19,2020,3,31.6,7.5,53.4928,-130.636,1,1
"445","Bonilla Island","North Coast",2020-03-20,2020,3,31.6,7.6,53.4928,-130.636,1,1
"446","Bonilla Island","North Coast",2020-03-21,2020,3,31.3,7.5,53.4928,-130.636,1,1
"447","Bonilla Island","North Coast",2020-03-22,2020,3,30.8,7,53.4928,-130.636,1,1
"448","Bonilla Island","North Coast",2020-03-23,2020,3,31.2,7.4,53.4928,-130.636,1,1
"449","Bonilla Island","North Coast",2020-03-24,2020,3,31.4,7.6,53.4928,-130.636,1,1
"450","Bonilla Island","North Coast",2020-03-25,2020,3,31.7,7.5,53.4928,-130.636,1,1
"451","Bonilla Island","North Coast",2020-03-26,2020,3,31.8,7.7,53.4928,-130.636,1,1
"452","Bonilla Island","North Coast",2020-03-27,2020,3,31.1,8.1,53.4928,-130.636,1,1
"453","Bonilla Island","North Coast",2020-03-28,2020,3,31.5,7.3,53.4928,-130.636,1,1
"454","Bonilla Island","North Coast",2020-03-29,2020,3,31.4,7.2,53.4928,-130.636,1,1
"455","Bonilla Island","North Coast",2020-03-30,2020,3,31.3,7.5,53.4928,-130.636,1,1
"456","Bonilla Island","North Coast",2020-03-31,2020,3,31.5,7.3,53.4928,-130.636,1,1
"457","Bonilla Island","North Coast",2020-04-01,2020,4,31.4,6.1,53.4928,-130.636,1,1
"458","Bonilla Island","North Coast",2020-04-02,2020,4,31.4,6.5,53.4928,-130.636,1,1
"459","Bonilla Island","North Coast",2020-04-03,2020,4,31.2,6.3,53.4928,-130.636,1,1
"460","Bonilla Island","North Coast",2020-04-04,2020,4,31.3,6.2,53.4928,-130.636,1,1
"461","Bonilla Island","North Coast",2020-04-05,2020,4,30.9,7.3,53.4928,-130.636,1,1
"462","Bonilla Island","North Coast",2020-04-06,2020,4,31.5,7.3,53.4928,-130.636,1,1
"463","Bonilla Island","North Coast",2020-04-07,2020,4,31.3,7.2,53.4928,-130.636,1,1
"464","Bonilla Island","North Coast",2020-04-08,2020,4,31.7,7.1,53.4928,-130.636,1,1
"465","Bonilla Island","North Coast",2020-04-09,2020,4,31.4,7.4,53.4928,-130.636,1,1
"466","Bonilla Island","North Coast",2020-04-10,2020,4,30.8,7.8,53.4928,-130.636,1,1
"467","Bonilla Island","North Coast",2020-04-11,2020,4,31.7,8,53.4928,-130.636,1,1
"468","Bonilla Island","North Coast",2020-04-12,2020,4,31.6,8.2,53.4928,-130.636,1,1
"469","Bonilla Island","North Coast",2020-04-13,2020,4,31.5,8.1,53.4928,-130.636,1,1
"470","Bonilla Island","North Coast",2020-04-14,2020,4,31.4,8,53.4928,-130.636,1,1
"471","Bonilla Island","North Coast",2020-04-15,2020,4,31.6,7.8,53.4928,-130.636,1,1
"472","Bonilla Island","North Coast",2020-04-16,2020,4,31.8,7.8,53.4928,-130.636,1,1
"473","Bonilla Island","North Coast",2020-04-17,2020,4,31.7,7.8,53.4928,-130.636,1,1
"474","Bonilla Island","North Coast",2020-04-18,2020,4,31.8,8.2,53.4928,-130.636,1,1
"475","Bonilla Island","North Coast",2020-04-19,2020,4,31.6,8.1,53.4928,-130.636,1,1
"476","Bonilla Island","North Coast",2020-04-20,2020,4,31.8,8.5,53.4928,-130.636,1,1
"477","Bonilla Island","North Coast",2020-04-21,2020,4,31.1,8.4,53.4928,-130.636,1,1
"478","Bonilla Island","North Coast",2020-04-22,2020,4,31.4,8.3,53.4928,-130.636,1,1
"479","Bonilla Island","North Coast",2020-04-23,2020,4,31.7,8.7,53.4928,-130.636,1,1
"480","Bonilla Island","North Coast",2020-04-24,2020,4,31.7,8.6,53.4928,-130.636,1,1
"481","Bonilla Island","North Coast",2020-04-25,2020,4,31.6,8.8,53.4928,-130.636,1,1
"482","Bonilla Island","North Coast",2020-04-26,2020,4,NA,NA,53.4928,-130.636,1,1
"483","Bonilla Island","North Coast",2020-04-27,2020,4,31.6,9.4,53.4928,-130.636,1,1
"484","Bonilla Island","North Coast",2020-04-28,2020,4,31.4,8.9,53.4928,-130.636,1,1
"485","Bonilla Island","North Coast",2020-04-29,2020,4,31.6,8.8,53.4928,-130.636,1,1
"486","Bonilla Island","North Coast",2020-04-30,2020,4,32.1,10.1,53.4928,-130.636,1,1
"487","Bonilla Island","North Coast",2020-05-01,2020,5,31.7,8.5,53.4928,-130.636,1,1
"488","Bonilla Island","North Coast",2020-05-02,2020,5,31.6,8.7,53.4928,-130.636,1,1
"489","Bonilla Island","North Coast",2020-05-03,2020,5,31.7,8.6,53.4928,-130.636,1,1
"490","Bonilla Island","North Coast",2020-05-04,2020,5,31.3,9,53.4928,-130.636,1,1
"491","Bonilla Island","North Coast",2020-05-05,2020,5,31.4,8.9,53.4928,-130.636,1,1
"492","Bonilla Island","North Coast",2020-05-06,2020,5,31.8,8.9,53.4928,-130.636,1,1
"493","Bonilla Island","North Coast",2020-05-07,2020,5,31.5,9.1,53.4928,-130.636,1,1
"494","Bonilla Island","North Coast",2020-05-08,2020,5,31.6,9.3,53.4928,-130.636,1,1
"495","Bonilla Island","North Coast",2020-05-09,2020,5,31.7,9.3,53.4928,-130.636,1,1
"496","Bonilla Island","North Coast",2020-05-10,2020,5,31.7,9.8,53.4928,-130.636,1,1
"497","Bonilla Island","North Coast",2020-05-11,2020,5,31.7,10,53.4928,-130.636,1,1
"498","Bonilla Island","North Coast",2020-05-12,2020,5,31.9,9.9,53.4928,-130.636,1,1
"499","Bonilla Island","North Coast",2020-05-13,2020,5,32,11.2,53.4928,-130.636,1,1
"500","Bonilla Island","North Coast",2020-05-14,2020,5,31.8,10.4,53.4928,-130.636,1,1
"501","Bonilla Island","North Coast",2020-05-15,2020,5,31.8,9.8,53.4928,-130.636,1,1
"502","Bonilla Island","North Coast",2020-05-16,2020,5,31.2,10.3,53.4928,-130.636,1,1
"503","Bonilla Island","North Coast",2020-05-17,2020,5,31.3,12,53.4928,-130.636,1,1
"504","Bonilla Island","North Coast",2020-05-18,2020,5,31.6,10.7,53.4928,-130.636,1,1
"505","Bonilla Island","North Coast",2020-05-19,2020,5,31.5,10.6,53.4928,-130.636,1,1
"506","Bonilla Island","North Coast",2020-05-20,2020,5,31.3,10.9,53.4928,-130.636,1,1
"507","Bonilla Island","North Coast",2020-05-21,2020,5,31.5,10.7,53.4928,-130.636,1,1
"508","Bonilla Island","North Coast",2020-05-22,2020,5,31.6,9.9,53.4928,-130.636,1,1
"509","Bonilla Island","North Coast",2020-05-23,2020,5,31.1,10.2,53.4928,-130.636,1,1
"510","Bonilla Island","North Coast",2020-05-24,2020,5,31.4,10.1,53.4928,-130.636,1,1
"511","Bonilla Island","North Coast",2020-05-25,2020,5,31.5,10.9,53.4928,-130.636,1,1
"512","Bonilla Island","North Coast",2020-05-26,2020,5,31.6,11.2,53.4928,-130.636,1,1
"513","Bonilla Island","North Coast",2020-05-27,2020,5,31.6,10.7,53.4928,-130.636,1,1
"514","Bonilla Island","North Coast",2020-05-28,2020,5,31.5,11.2,53.4928,-130.636,1,1
"515","Bonilla Island","North Coast",2020-05-29,2020,5,31.6,11,53.4928,-130.636,1,1
"516","Bonilla Island","North Coast",2020-05-30,2020,5,31.5,11.4,53.4928,-130.636,1,1
"517","Bonilla Island","North Coast",2020-05-31,2020,5,31.7,11,53.4928,-130.636,1,1
"518","Bonilla Island","North Coast",2020-06-01,2020,6,31.6,11.1,53.4928,-130.636,1,1
"519","Bonilla Island","North Coast",2020-06-02,2020,6,31.6,11.3,53.4928,-130.636,1,1
"520","Bonilla Island","North Coast",2020-06-03,2020,6,31.5,11.2,53.4928,-130.636,1,1
"521","Bonilla Island","North Coast",2020-06-04,2020,6,31.5,11.1,53.4928,-130.636,1,1
"522","Bonilla Island","North Coast",2020-06-05,2020,6,31.4,11.2,53.4928,-130.636,1,1
"523","Bonilla Island","North Coast",2020-06-06,2020,6,31.4,11.3,53.4928,-130.636,1,1
"524","Bonilla Island","North Coast",2020-06-07,2020,6,31.4,11,53.4928,-130.636,1,1
"525","Bonilla Island","North Coast",2020-06-08,2020,6,31.4,11.8,53.4928,-130.636,1,1
"526","Bonilla Island","North Coast",2020-06-09,2020,6,31.5,11.4,53.4928,-130.636,1,1
"527","Bonilla Island","North Coast",2020-06-10,2020,6,31.4,11,53.4928,-130.636,1,1
"528","Bonilla Island","North Coast",2020-06-11,2020,6,31.6,11.2,53.4928,-130.636,1,1
